algoritmo,mensaje,trama_binaria,trama_ruido,error_inyectado,bit_error,respuesta_receptor,validez,tiempo_ms,probabilidad_error
hamming,MNGSYGRK,1001100101010110011000010110100110000011110100101100001101001010011001100110000011110100101010101010011000110011,1001100101010110011000010110100110000011110100101100001101001010011001100110001011110100101010101010011000110011,1,78,correcta,0,0.4,0.076
hamming,RWYEX,0100101010101001001010001111010010100110011001100010010101001011110000,0100101010101001001010001111010010100110011001100010010101001011110000,0,-1,correcta,1,0.28,0.031
hamming,YPFAPPZ,01001010011001010010100000001001100110011010011001101001010010100000000100101000000001001011011010,01001010011001010010100000001001101110011010011001101001010010100000000100101000000001001011011010,1,34,correcta,1,0.3,0.044
hamming,UMRJNV,010010101001011001100101010101001010101010100110010110101001100001011001001011100110,010010101001011001100101010101001010101010100110010110101001100001011001001011100110,0,-1,correcta,1,0.35,0.153
hamming,GYN,100110000011110100101001100110011000010110,100110000011110100101001100110011000010110,0,-1,correcta,1,0.27,0.148
hamming,WEGZWICQSU,01001010001111100110001001011001100000111101001011011010010010100011111001100001100110011001000011010010111010010100101100001101001010100101,01001010001111100110001001011001100000111101001011011010010010100011111001100001100110011001000011010010111010010100101100001101001010100101,0,-1,correcta,1,0.26,0.124
hamming,IGK,100110000110011001100000111110011000110011,100110000110011001100000111110011000110011,0,-1,correcta,1,0.4,0.075
hamming,BSZISPHNOZ,10011000101010010010110000110100101101101010011000011001010010110000110100101000000010011001110000100110000101101001100111111101001011011010,10011000101010010010110000110100101101101010011000011001010010110000110100101000000010011001110000100110000101101001100111111101001011011010,0,-1,correcta,1,0.34,0.19
hamming,ZTKM,01001011011010010010110011001001100011001110011001010101,01001011011010010010110011001001100011001110011001010101,0,-1,correcta,1,0.33,0.103
hamming,HZVLFA,100110011100000100101101101001001011100110100110001111001001100110011010011001101001,100110011100000100101101101001001011100110100110001111001001100110011010011001101001,0,-1,correcta,1,0.37,0.039
hamming,NSAMOGAIA,100110000101100100101100001110011001101001100110010101011001100111111110011000001111100110011010011001100001100110011001101001,100110000101100100101100001110011001101001100110010101011001100111111110011000001111100110011010011001100001100110011001101001,0,-1,correcta,1,0.41,0.088
hamming,VWHXNH,010010111001100100101000111110011001110000010010111100001001100001011010011001110000,010010111001100100101000111110011001110000010010111100001001100001011010011001110000,0,-1,correcta,1,0.31,0.112
hamming,ZBDFJSXVWV,01001011011010100110001010101001100100110010011001100110100110010110100100101100001101001011110000010010111001100100101000111101001011100110,01001011011010100110001010101001100100110010011001100110100110010110100100101100001101001011110000010010111001100100101000111101001011100110,0,-1,correcta,1,0.35,0.074
hamming,JRSXZQ,100110010110100100101010101001001011000011010010111100000100101101101001001011101001,100110010110100100101010101001001011000011010010111100000100101101101001001011101001,0,-1,correcta,1,0.33,0.044
hamming,WHIZIK,010010100011111001100111000010011000011001010010110110101001100001100110011000110011,010010100011111001100111000010011000011001010010110110101001100001100110011000110011,0,-1,correcta,1,0.4,0.021
hamming,VJCCFJ,010010111001101001100101101010011001000011100110010000111001100110011010011001011010,010010111001101001100101101010011001000011100110010000111001100110011010011001011010,0,-1,correcta,1,0.27,0.123
hamming,XHFTALCVK,010010111100001001100111000010011001100110010010110011001001100110100110011000111100100110010000110100101110011010011000110011,010010111100001001100111000010011001100110010010110011001001100110100110011000111100100110010000110100101110011010011000110011,0,-1,correcta,1,0.33,0.044
hamming,CHDKWYRX,1001100100001110011001110000100110010011001001100011001101001010001111010010100110010100101010101001001011110000,1001100100001110011001110000100110010011001001100011001101001010001111010010100110010100101010101001001011110000,0,-1,correcta,1,0.4,0.158
hamming,ASREKBW,10011001101001010010110000110100101010101010011000100101100110001100111001100010101001001010001111,10011001101001010010110000110100101010101010011000100101100110001100111001100010101001001010001111,0,-1,correcta,1,0.34,0.012
hamming,VSQBPRHGS,010010111001100100101100001101001011101001100110001010100100101000000001001010101010100110011100001001100000111101001011000011,010010111001100100101100001101001011101001100110001010100100101000000001001010101010100110011100001001100000111101001011000011,0,-1,correcta,1,0.34,0.112
hamming,TRMITEV,01001011001100010010101010101001100101010110011000011001010010110011001001100010010101001011100110,01001011001100010010101010101001100101010110011000011001010010110011001001100010010101001011100110,0,-1,correcta,1,0.38,0.111
hamming,BWPXFSGT,1001100010101001001010001111010010100000000100101111000010011001100110010010110000111001100000111101001011001100,1001100010101001001010001111010010100000000100101111000010011001100110010010110000111001100000111101001011001100,0,-1,correcta,1,0.36,0.2
hamming,GGWBBHQTYL,10011000001111100110000011110100101000111110011000101010100110001010101001100111000001001011101001010010110011000100101001100110011000111100,10011000001111100110000011110100101000111110011000101010100110001010101001100111000001001011101001010010110011000100101001100110011000111100,0,-1,correcta,1,0.3,0.021
hamming,UVBSFFJGP,010010101001010100101110011010011000101010010010110000111001100110011010011001100110100110010110101001100000111101001010000000,010010101001010100101110011010011000101010010010110000111001100110011010011001100110100110010110101001100000111101001010000000,0,-1,correcta,1,0.3,0.038
hamming,KHSTLSLQI,100110001100111001100111000001001011000011010010110011001001100011110001001011000011100110001111000100101110100110011000011001,100110001100111001100111000001001011000111010010110011001001100011110001001011000011100110001111000100101110100110011000011001,1,39,correcta,0,0.31,0.195
hamming,HYKGAQWBL,100110011100000100101001100110011000110011100110000011111001100110100101001011101001010010100011111001100010101010011000111100,100110011100000100101001100110011000110011100110000011111001100110100101001011101001010010100011111001100010101010011000111100,0,-1,correcta,1,0.31,0.044
hamming,POWETBFW,0100101000000010011001111111010010100011111001100010010101001011001100100110001010101001100110011001001010001111,0100101000000010011001111111010010100011111001100010010101001011001100100110001010101001100110011001001010001111,0,-1,correcta,1,0.36,0.012
hamming,DWSVNVJ,10011001001100010010100011110100101100001101001011100110100110000101100100101110011010011001011010,10011001001100010010100011110100101100001101001011100110100110000101100100101110011010011001011010,0,-1,correcta,1,0.33,0.184
hamming,PYWLQH,010010100000000100101001100101001010001111100110001111000100101110100110011001110000,010010100000000100101001100101001010001111100110001111000100101110100110011001110000,0,-1,correcta,1,0.28,0.086
hamming,YXHXHDI,01001010011001010010111100001001100111000001001011110000100110011100001001100100110010011000011001,01001010011001010010111100001001100111000001001011110000100110011100001001100100110010011000011001,0,-1,correcta,1,0.3,0.112
hamming,RXOZKZQD,0100101010101001001011110000100110011111110100101101101010011000110011010010110110100100101110100110011001001100,0100101010101001001011110000100110011111110100101101101010011000110011010010110110100100101110100110011001001100,0,-1,correcta,1,0.3,0.115
hamming,TMRPG,0100101100110010011001010101010010101010100100101000000010011000001111,0100101100110010011001010101010010101010100100101000000010011000001111,0,-1,correcta,1,0.32,0.011
hamming,SXPTELING,010010110000110100101111000001001010000000010010110011001001100010010110011000111100100110000110011001100001011010011000001111,010010110000110100101111000001001010000000010010110011001001100010010110011000111100100110000110011001100001011010011000001111,0,-1,correcta,1,0.35,0.155
hamming,CFBLD,1001100100001110011001100110100110001010101001100011110010011001001100,1001100100001110011001100110100110001010101001100011110010011001001100,0,-1,correcta,1,0.29,0.112
hamming,QNSW,01001011101001100110000101100100101100001101001010001111,01001011101001100110000101100100101100001101001010001111,0,-1,correcta,1,0.41,0.194
hamming,HEYOGMXPHQ,10011001110000100110001001010100101001100110011001111111100110000011111001100101010101001011110000010010100000001001100111000001001011101001,10011001110000100110001001010100101001100110011001111111100110000011111001100101010101001011110000010010100000001001100111000001001011101001,0,-1,correcta,1,0.35,0.056
hamming,QURZOLDAZ,010010111010010100101010010101001010101010010010110110101001100111111110011000111100100110010011001001100110100101001011011010,010010111010010100101010010101001010101010010010110110101001100111111110011000111100100110010011001001100110100101001011011010,0,-1,correcta,1,0.33,0.027
hamming,LGZLUOXFHQ,10011000111100100110000011110100101101101010011000111100010010101001011001100111111101001011110000100110011001101001100111000001001011101001,10011000111100100110000011110100101101101010011000111100010010101001011001100111111101001011110000100110011001101001100111000001001011101001,0,-1,correcta,1,0.33,0.128
hamming,TNBUXJXRC,010010110011001001100001011010011000101010010010101001010100101111000010011001011010010010111100000100101010101010011001000011,010010110011001001100001011010011000101010010010101001010100101111000010011001011010010010111100000100101010101010011001000011,0,-1,correcta,1,0.24,0.015
hamming,QEFTYG,010010111010011001100010010110011001100110010010110011000100101001100110011000001111,010010111010011001100010010110011001100110010010110011000100101001100110011000001111,0,-1,correcta,1,0.28,0.044
hamming,LJEGHELN,1001100011110010011001011010100110001001011001100000111110011001110000100110001001011001100011110010011000010110,1001100011110010011001011010100110001001011001100000111110011001110000100110001001011001100011110010011000010110,0,-1,correcta,1,0.3,0.039
hamming,XFAJDVKAQ,010010111100001001100110011010011001101001100110010110101001100100110001001011100110100110001100111001100110100101001011101001,010010111100001001100110011010011001101001100110010110101001100100110001001011100110100110001100111001100110100101001011101001,0,-1,correcta,1,0.32,0.009
hamming,VNFOLITLMR,01001011100110100110000101101001100110011010011001111111100110001111001001100001100101001011001100100110001111001001100101010101001010101010,01001011100110100110000101101001100110011010011001111111100110001111001001100001100101001011001100100110001111001001100101010101001010101010,0,-1,correcta,1,0.33,0.024
hamming,FREOXOHYBJ,10011001100110010010101010101001100010010110011001111111010010111100001001100111111110011001110000010010100110011001100010101010011001011010,10011001100110010010101010101001100010010110011001111111010010111100001001100111111110011001110000010010100110011001100010101010011001011010,0,-1,correcta,1,0.34,0.001
